Tweet,Sentiment,Confidence
"Tesla delivered 254,695 vehicles in Q2 after breaking the all-time quarterly record in Q1, at 310,048.

What will Q3 $TSLA deliveries be?",NEGATIVE,0.9884173274040222
"Bankruptcy Schedule:

2023
Nikola
Honda
Mazda
Nissan
Renault

2024
GM
Ford
BMW
Daimler
Stellantis

2025
VW
Toyota
Nio/BYD
Rivian/Lucid

$TSLA will be the only automaker by 2025",NEGATIVE,0.9979388117790222
"For those asking, I’m holding my $TSLA PT at $550, even with an increase in my assumed 10yrTY to 4.0% (from 3.0%). On 2026 EPS of $20.80 x P/E of 40x (=$832), discounted back at 13.6% (4.0% + 6% ERP x 1.6x beta) for 3.25 years gets me $550. Full math on Super Followers.",NEGATIVE,0.9943022727966309
"$TSLA good sell off and failed breakout from my weekly LIS. 

Bears need to close below this 290 today. Weak $TLT is putting pressure on $SPX but a TLT close above 106 and $TSLA close above 290 today emboldens bulls",NEGATIVE,0.9981749057769775
"10yrTY now 3.702% +17.2bp.  That’s the main reason all EV stocks getting crushed today ( $TSLA -4.2%, $RIVN -3.6%, $LCID -6.9%, $NKLA -6.5% vs $NDX -1.4%) as investors increase  discount rates on earnings and cash flow forecasts. TSLA also getting hurt by China 3Q vol concerns.",NEGATIVE,0.9994708895683289
"If I had balls, I’d short $TSLA into the ground. Nobody is gonna buy $100K Model3 with 6% interest rates",NEGATIVE,0.9995624423027039
Window recall will be via OTA so it’s immaterial.  That’s not what’s driving $TSLA lower today.,NEGATIVE,0.9978849291801453
"$TSLA +$5.5M PROFIT OVERNIGHT 

This whale is up 60% since yesterday",POSITIVE,0.9266654849052429
he doesn’t love you,NEGATIVE,0.9979318380355835
"This is not a ""Recall""... it's an over the air software update that costs Tesla a few dev/QA hours and is financially immaterial. Pure FUD. $TSLA",NEGATIVE,0.9981491565704346
Someone selling Tesla today. Picked up 300 more $TSLA shares in the average of $290.,NEGATIVE,0.995868444442749
"Loaded 2,000 more at $290.80. Insanity today. $TSLA",NEGATIVE,0.9986336827278137
"$TSLA - The Envy of the Auto Industry
Tesla will grow gross profit per car from $10.1k in Q1 2021 to an estimated $16.9k in Q3 2022 (estimate is mine).
Profits exclude regulatory credits and leased vehicles.
Dip in Q2 2022 due to Shanghai lockdown.",NEGATIVE,0.9918713569641113
"Okay, this is the buy signal for $TSLA. Load it up.",NEGATIVE,0.9980278611183167
"No love for $TSLA today. The media pushing that ""recall"" is not helping at all.",NEGATIVE,0.9996994733810425
"Here are $TSLA consensus deliveries for next weekend’s 3Q deliv &amp; production release. There may be similar delay tactics by US buyers in 4Q who want the $7,500 EV credit that goes into effect 1/1/2023 on sedans priced &lt;$55K and SUVs/CUVs priced &lt;$80K:
3Q 357K
4Q 429K
FY’22 1,351K",NEGATIVE,0.9974192380905151
"$TSLA

It is evidently lagging but I see a bearish divergence on the daily and a loss of 10 MA⏰

If this starts reversing could accelerate the market sell",NEGATIVE,0.9989966750144958
"Let's be clear, this is an OTA update. NOT a service center recall. Nice try Bloomberg. You are the Kings of FUD. $TSLA",NEGATIVE,0.9989979863166809
"To be clear, I don’t see this as a demand problem as much as smart Chinese EV customers trying to get a deal by waiting. The demand is the same.  $tsla",NEGATIVE,0.9937637448310852
"The bloodier the market gets, the higher my conviction becomes. $TSLA",NEGATIVE,0.6625379920005798
"2/ $TSLA has taken +15% pricing over past year on M-Y (+19% on M-3) so could easily cut price by 5% short term to align demand &amp; production.  recently said he thought Sept vols could be &lt;90K, down from a previous 100K. This vol would come back in 4Q with a price cut.",NEGATIVE,0.9954571723937988
"Lot of talk about China wait times shrinking. China consumers are very smart and always looking for a deal. Many expect $TSLA to cut price on TSLA Std M-Y by 5% in 4Q to get below ¥300K threshold to get a ¥12K subsidy, so are delaying purchase. Std M-3 is already below ¥300K.",NEGATIVE,0.9969450831413269
Bought $TSLA 305c for .80,NEGATIVE,0.9870017766952515
"I don't remember a time when a President screwed up the economy this bad. Oh wait, it was Obama. And guess who was his VP? Yep, Sleepy Joe. Coincidence? We need Republicans back in office. $TSLA",NEGATIVE,0.9990907907485962
"Loaded a few more 3,000 at $296. $TSLA",NEGATIVE,0.9988088607788086
Bought 100 $TSLA at Open,POSITIVE,0.8738573789596558
"“Third recall in just the last year”

“Your cars are amazing”

lol",POSITIVE,0.9994615912437439
The 10-year is making gains like a tech stock in 2020. Pretty insane. $TSLA,NEGATIVE,0.9578695893287659
"Doug Field, who left $TSLA as Director of Engineering a few years ago ""to spend time with his family"" just took a senior position at Ford, lol.",NEGATIVE,0.9936298727989197
This is the third time my Tesla is getting recalled in just the last year. Getting sick of this shit. I'm sorry  your cars are amazing but this is not acceptable. If this happens 3 more times I will have to consider trading it in for a different Tesla model,NEGATIVE,0.9981036186218262
"Can we just for once clarify that $TSLA ""recall"" for the window is an OTA fix and NOT a physical service center fix. The media sure likes to run with FUD.",NEGATIVE,0.998939573764801
Busy week for  next week.  Depo by Wachtell Lipton in $TWTR trial Mon Tue and maybe Wed and AI 2 Day Friday. All while leading  $TSLA efforts to deliver Teslas for 3Q qtr-end delivery wave.  Somewhere I’d rather be.,NEGATIVE,0.9956517815589905
"The moon  has 17% of earth’s  gravity.  The  Cybertruck will be great on the lunar surface!    

    
:",POSITIVE,0.9997079968452454
"A headline is circulating this morning that Tesla $TSLA is recalling 1.1 million vehicles. This is typical NHTSA FUD. 

Tesla said it will perform an over-the-air software update to solve the issue with the automatic window reversal system. 

This is *not* a physical recall.",NEGATIVE,0.9992138147354126
"$TSLA doesn’t have a demand problem. Supply is just catching up - Shanghai production now at 21K/week, and Austin/Berlin keep ramping.",POSITIVE,0.993637204170227
"Companies would love to just have Tesla’s supercharger business.   

$TSLA",NEGATIVE,0.9855436086654663
"Tesla Giga Shanghai went from producing ~65k cars/month to ~85k cars/month. 

That's a +30% increases QoQ.

That's ~20k more cars built/sold/mt for the same fixed costs.

That's going to lead to incredible economies of scale + higher GM which will gives $TSLA buffer to cut price.",POSITIVE,0.9982120990753174
$TSLA is on the verge of a MASSIVE stock run up,NEGATIVE,0.999715268611908
"Congrats everyone, we have reached 3.3K followers. Thanks to you guys.

Let's celebrate  - we are giving away 330 $usdt to 5 lucky winners 

Follow us 
Comment &amp; tag 5 friends
RETWEET
  
 ~Hurry up, ending in 12h⏰

$aapl $tsla $xi",POSITIVE,0.8732512593269348
"$TSLA will hit $500 today. 
I keep saying it and one day, I will be right!",POSITIVE,0.9990583062171936
"Car of the Year in Denmark 2020 -  Model 3 - has just been named Used Car of the Year 2022 

""It is difficult to think of a more modern and complete package than the Tesla Model 3 "" says one of the jury members

Pros: High-tech, perfomance &amp; fast charging",NEGATIVE,0.9024016261100769
"- Jay Leno PRAISES Elon Musk As Worst Human Spreads HATE

NEW
 
$TSLA",NEGATIVE,0.9963334798812866
handles a difficult unprotected left turn with traffic coming from both sides. Very impressed with all the progress on .,POSITIVE,0.999642014503479
"Market Recap:

Powell added a lot of topping on the vanilla ice cream + Think about what you'd think about if you were a bull + Is the retest of the June Bottom in the bag now?  + Charts $SPY $QQQ $IWM $DXY $GDX $TLT $AAPL $TSLA $VIX $BTC $GIS",NEGATIVE,0.8312028646469116
Wonder what  thinks of my 2026 $TSLA stock price prediction w impact of  - far outpaces vehicles... thoughts?,NEGATIVE,0.9964207410812378
"Watch $tsla 300 spot breaks n teleport to 295-290 

$spy needs to hold 372.5 /370 
378/380/382.5 upside if pop 

$Rblx off 35 big spot holds n 37.5-38.5 break 35 it’s 32.5 fast 

$Btc selling stuck between 17.5-19.5cautious w crypto plays 

$wmt 200 ma reject 

$fdx / $cost ah",NEGATIVE,0.9990586638450623
"Anyone doing some $TSLA shopping tomorrow? Or hoping for more of a dip still? 
I’m getting pretty tempted.",POSITIVE,0.5232886075973511
"Hit  if you like me to share free plays tomorrow. 

--
$SPY $QQQ $AAPL $AMZN $META $TSLA $NVDA $AMD $SQ $SE $GOOGL $ETSY $BABA $TWLO",NEGATIVE,0.9984217882156372
". on the cross pollination between  and : The automotive industry is very good at manufacturing and the rocket industry is good at advanced materials and making things light, so that’s where the cross pollination is most useful.",POSITIVE,0.9882643222808838
"Summary of  Day
$SPY $QQQ $AAPL $TSLA",NEGATIVE,0.9948983788490295
"I saw some tweets today about $TSLA having ""a demand problem""...

... from some of the same handles who've been tweeting for the past 6 years that Tesla had ""a demand problem"". 

... but somehow never tweet that $F or $gm had ""a demand problem"".",NEGATIVE,0.9841545820236206
"Dear . I think ours is the first Model Y to pass 100,000 miles. We’d love to get to 200,000 but  Service is making that super hard &amp; expensive. Should the AC compressor &amp; manifold only last 50,000 miles? Why does it cost $3,500 &amp; take 2+ months?  Please help",NEGATIVE,0.9966915845870972
"FREE  Ideas

Scale out when above 25% Profit

$AMD 79C&gt;78.01 | 74P&lt;74.85
$TSLA 315C&gt;312.48 | 300P&lt;301.95
$META 149C&gt;148.84 | 142P&lt;142.76
$MSFT 250C&gt;246.78 | 237.50P&lt;239.78

I use IBKR to FULLY Automate my ORDERS see:


101 for HUGE BONUS PICKS!",NEGATIVE,0.8987117409706116
"How the largest stocks have performed so far in 2022

Apple $AAPL -13.4%
Microsoft $MSFT -29%
Google $GOOGL -31.5%
Amazon $AMZN -28.9%
Tesla $TSLA -14.6%
Berkshire $BRK.B -9.5%
UnitedHealth $UNH +2%
$JNJ -4.6%
$TSM -35.9%
Visa $V -13.7%
Facebook $META -57.8%
Exxon $XOM +48.6%",NEGATIVE,0.9924055933952332
I will buy  for whoever correctly guesses the date of the first commercial ride on a $TSLA robotaxi in a reply below:,NEGATIVE,0.9978798627853394
"$TSLA
I still think its possible my thesis posted a few weeks ago plays out 

Each rally since all time highs has been a lower higher, followed by a lower low

Within these rallies, we saw a high and then a slightly lower high shorty after, only to be followed by new lows",NEGATIVE,0.9988530874252319
"Watchlist for 9/22/22

 $SPY 
Calls Over 382.5
Puts Under 375/372
 $TSLA
Calls Over 305
Puts Under 298
 $NVDA
Calls Over 133
Puts Under 130
 $MSFT
C &gt; 240
P &lt; 237

 HUGE ANNOUNCEMENT NEXT WEEK 

TURN NOTIS ON + BE READY for TRADE IDEAS",NEGATIVE,0.9988299012184143
"Trade plan for Thursday 

$SPX negative reaction after Powell today. If SPX fails to hold near 3800 tomorrow we can see a pull back to 3750,3721. Puts can work under 3800

$AMD setting up for a move to 70-72 next if it breaks under 75

$TSLA under 300 can pull back to 290",NEGATIVE,0.999426007270813
Hold tight $TSLA investors. Our days are coming.,POSITIVE,0.9975183010101318
so my mate is working the lights for $tsla AI day optimus bot update thing and sent me this from early rehearsals not sure what to believe anymore,NEGATIVE,0.9988906979560852
"Candlestick Patterns To Improve Your Trading 

$SPY $TSLA $QQQ

PRINT THIS OUT AND",NEGATIVE,0.9973112344741821
The fact Biden doesn't address interest rates and what Powell is doing to the markets just proves just how little Biden understands about markets and how Powell has ruined them since the prior administration left. Biden (or who's in charge) should question these decisions. $TSLA,NEGATIVE,0.9996418952941895
"Study the Four Market Phases!

$SPY $QQQ $TSLA $AAPL",NEGATIVE,0.9863366484642029
- what to expect? Quick numbers-based  video modeling out stock price impact of   on $TSLA stock out to 2026.  - live at 2.15pm California Time 9.15pm UTC,NEGATIVE,0.9953367114067078
"Finally got FSD Beta for my , and all I could think about as it was driving me around was this quote by Bill Gates

Thanks !",POSITIVE,0.9933498501777649
"50 likes and I’ll do a live trading stream tomorrow!
 

$SPY $QQQ $TSLA $AAPL",POSITIVE,0.9869750738143921
"Gotta love the Fed. Man, they sure can do some damage to markets quickly. S&amp;P will reclaim key 3,800 level tomorrow. Markets always knee-jerk react. Buy when others are fearful has worked for me for years. $TSLA",NEGATIVE,0.9798945784568787
"Bought the $302.82. 3,000. $TSLA",POSITIVE,0.5610933303833008
"Market reverses, hits low of day.

This decision doesn't impact the monster quarter / month Tesla is about to achieve. 

AND it definitely doesn't impact true long term investors. 

Stay locked in!

$TSLA",NEGATIVE,0.9996258020401001
One more time for those in the back $TSLA,NEGATIVE,0.9957497119903564
Will companies trade at a premium when they generate tons of cash in a high rate environment? $TSLA,NEGATIVE,0.9971482157707214
"Don’t fall for scam paid rooms especially if they they spend their time bashing the guys posting free opinions on here. Paid rooms should hold your hand and actually teach you to be independent.
$QQQ $AAPL $TSLA $SPY $MSFT",NEGATIVE,0.8206954598426819
"$TSLA Woah  $9.1M Far OTM Put  
 
Strike: 250 
Expiration: 11/18 
 
*Above the Ask*",NEGATIVE,0.9984342455863953
"""How to Make a Simple Tesla $TSLA Valuation Model in a Near Instant."" 

If you ever wondered how to make your own valuation model, this is the video for you to get your start. This is how to do it in the simplest form... Check it out.",POSITIVE,0.9500190019607544
Take the pop. $TSLA,NEGATIVE,0.9707692265510559
For all you $TSLAQ fuckboys that always laugh at me from the sidelines. $TSLA,POSITIVE,0.9947690367698669
Going up again. He said they could slow the pace of hikes. Markets will like that. $TSLA,POSITIVE,0.9638293981552124
"What if I told you I have strategy for options that pays daily where you don’t need EMA’s, Indicators, to know the Greeks etc 

Just levels? 

Here is a thread with examples and backtesting proof

Please RT and like 

$SPY $SPX $QQQ $VIX $TSLA",NEGATIVE,0.9936168193817139
"NEWS:  has launched a CCS Combo 1 Adapter in the US for $250.

Buy:",NEGATIVE,0.9840855598449707
Always buy the dip. Powell said nothing new. He's been hawkish. He's said the same thing. It's all based on data. And that can change month to month. Up we go. $TSLA,NEGATIVE,0.9946670532226562
"One thing we all know, no matter where markets are, the Fed always F!cks it up. $TSLA",NEGATIVE,0.9903343319892883
"$750,000 added.  

Putting my $ where my mouth is. 

$TSLA",NEGATIVE,0.990656316280365
"I dislike the Super Follows model as much as you all. It divides the $TSLA community and it’s not fun segregating tweets. My goal is to lay out more clearly how FFND can play an important role in your portfolio. Once FFND hits $100M AUM, I will deactivate my Super Follows option.",NEGATIVE,0.999569833278656
"Just bought some $304.54. $TSLA. 3,000",NEGATIVE,0.9640286564826965
Markets will now reverse and go up. $TSLA,NEGATIVE,0.8197610378265381
"I think the next couple weeks will be the best prices we’ll see before end of Q3 and when Q4 begins. 

Q3 &amp; Q4 are about wake up Wall Street. 

$TSLA",POSITIVE,0.6304749846458435
"As we move to a sustainable energy grid &amp; EV, then obviously we move to a fully   economy which is where we want to get to as quickly as possible. The sooner the better! &amp; can there be a carbon tax? I mean like, what the hell,  

 $TTC $Tsla",NEGATIVE,0.9420233964920044
"BUILDING CONVICTION IN $TSLA

To build conviction in an investment you need credible:

•Data &amp; News
•Research &amp; Analysis
•Estimates &amp; Models

You can get all of that by following the right people on Twitter!

:30+ Twitter Profiles that could change your life",POSITIVE,0.984973669052124
Markets should shortly react to the 2:00pm Fed meeting. Most of the time markets go hot into the news but it will definitely go higher or pull back going into the data. $TSLA,NEGATIVE,0.9913578033447266
$TSLA - nice mold growing on your vegan leather there.,POSITIVE,0.9943152070045471
"So, the New York AG is suing Trump and those affiliated family members for inflating valuation and assets. Now that is funny. I guess they should sue everyone that has ever filled out loan for mortgage, car, etc. and also sue every company not reporting data to the SEC. $TSLA",POSITIVE,0.6341660618782043
"Daily update on $TSLA in actively managed ETFs (9/20).

Inflows in $ARKK keep the ETF above $8bn.

Have never seen all funds simultaneously as loaded on $TSLA as this.",NEGATIVE,0.9946856498718262
"MICHAEL BURRY SAYS HE IS NOT SHORT TESLA BUT HE SHOULD BE SHORT TESLA $TSLA 

THOUGHTS",NEGATIVE,0.9959231615066528
$TSLA needs to break $310 and stay above it to rocket higher.,NEGATIVE,0.9986380934715271
"Premarket plan 

$SPX if it breaks out above 3900 after FOMC possible to see a move to 4000. I'd wait for SPX to fail at 3838 to consider puts

$QQQ under 285 can drop to 280 by Fri. Puts can work under 285

$TSLA 314 big level to break for this week. Calls can work above 314",NEGATIVE,0.9991037249565125
"I now expect Fed rates to peak shortly. 

FED will use other tools to continue to fight CPI but it won’t be high interest rates. 

Any dips into 3800, sub-3800 may be bought for a test of 4100+ in coming weeks.

Now 3890. 

$tsla $spy $qqq $aapl",NEGATIVE,0.9960495829582214
"Triggered Elon is the best Elon 

$tsla",POSITIVE,0.9998430013656616
"All eyes on the fed today. It's not the 75bp that the markets will react to, that is already built in. It's the language during speech and focus on the Fed Funds rate that will move markets. Remember, the first move is usually the wrong move. Unless markets like speech. $TSLA",NEGATIVE,0.9955470561981201
"Just putting this here for future reference..

$TSLA",NEGATIVE,0.9981634020805359
"- Nikola Founder’s FRAUD TRIAL: Facing 25 YEARS In Prison

NEW
 
$NKLA           $TSLA",NEGATIVE,0.9903225302696228
"Investing 2022.

Doesn't matter if you have $1K, $10K, $100K, $1M, $10M to invest!

This is a unique opportunity. If you don't need the money in the next 3 years just invest in these, log off your brokerage accounts &amp; check back in 2025!

$SNOW, $CRWD, $ZS, $DDOG, $MDB, $TSLA.",POSITIVE,0.9875588417053223
"Here are the topics Wachtell Lipton will ask Elon about in his 2-3 days of deposition next week: Deal terms, comms with co-investors, Elon’s understanding of mDAUs and bots/spam, etc. There’s a ton to cover and prep for in 2-3 days.  Depos are private (not public). $twtr $tsla",NEGATIVE,0.9970054030418396
"Market Recap:

Wall Street billionaire rats are starting to panic + It's too late for the Fed,stagflation is here to stay +lost decade coming? +Rates to 9%? + Game Night: Think bout what you'd think bout! +Charts $SPY $QQQ $DXY $GDX  $VIX $AAPL $TSLA $BTC",NEGATIVE,0.9959502220153809
"For the ones who are awake at night and studying

This may help you in your trading $SPY $TSLA",NEGATIVE,0.9198455810546875
"Yea prob is a true picture for many long term investors that HODL. 

$TSLA",POSITIVE,0.9907613396644592
Without being on FSD my  seriously saved me from a harried merging on-ramp mess. It saw the car in front of me slam it’s breaks and reacted faster than I did — &amp; I have fast reflexes.,NEGATIVE,0.9840956926345825
After waiting 236 days we finally picked up our MYLR today! Now we’re all  Austin-built. Perfect build! A013XXX Thanks,POSITIVE,0.9996931552886963
"If I had to start over… 

 $TSLA 

 $AMZN 

 $AAPL 

I would master these 3 Stocks. Put in necessary screen time. 

If you’re learning, don’t make it harder than it needs to be.",NEGATIVE,0.9857469797134399
“A monster quarter” is the right way to phrase it. $TSLA,POSITIVE,0.9885508418083191
"Huge difference in supply chain commentary from Tesla vs legacy OEMs

Tesla says the entire supply chain (incl. batteries &amp; chips) won’t limit production this year

VW says the chip shortage will last into 2024, Ford says it’s taking a $1B supply chain hit in Q3

$TSLA $VWAGY $F",NEGATIVE,0.9834028482437134
"There are various ways to invest

Which of these styles suit you best?

Dividend Foundation Stocks
$PEP
$JNJ
$PG
$PFE
$O

Dividend Growth Stocks
$TROW
$AVGO
$COST
$HD
$MSFT

Growth Stocks
$NVDA
$AMZN
$TSLA
$GOOGL
$AAPL",NEGATIVE,0.9971574544906616
. even your most ardent fanboi  is now saying that  FSD is driving itself “shittily” - seems to be getting less “absolutely incredible” all the time!,NEGATIVE,0.999168872833252
"Trade plan for Wednesday 

FOMC tmrw at 11am PST. If there's a negative reaction $SPX can pull back to 3750. Puts can work under 3838. If $SPX can breakout above 3900 possible to see 4000

$TSLA if it gets through 314 by Thursday it can run to 323

$AAPL above 157 can test 160",NEGATIVE,0.9990265369415283
While autonomous car companies are rapidly expanding their Level 4 geofences  is still struggling to fix basic bugs in its defective Level 2 Full Self-Driving software.  Year after year  looks on helplessly as the world is geofenced ahead of him!,NEGATIVE,0.9989321827888489
"This was my very first tweet to show one of 's pump &amp; dump schemes. He is one of Silicon Valley's greatest grifters. Made millions from his grift while retail left holding the bag   

$TSLA $SPCE $OPEN $MILE $CLOV $DM $AKLI",POSITIVE,0.9467823505401611
"Dotcom bubbles 2.0 already happened but we just don’t see it 

$TSLA VS GROWTH STOCKS &amp; FAANG YoY

$TSLA 25.27%

$SE 82.56%
$RBLX 53.82%
$ROKU 78.56%
$SQ 75.54%
$TDOC 78.75%

$FB 59.13%
$AMZN 26.91%
$AAPL 9.39%
$NFLX 57.63%
$GOOGL 27.25%",NEGATIVE,0.9979047775268555
That’s an annoyed new Ferrari upset that the Plaid just whooped him… yes fans. Tesla plaid eats new Ferraris for breakfast. $TSLA,NEGATIVE,0.9824529886245728
"THIS DAY IN $TSLAQ HISTORY:

One of the few lucky $TSLA short sellers who got the timing right or was it too early celebration? What do you think?

His tweets since the short burn started:
2020: 49 tweets
2021: 3 tweets
2022: 0 tweets

I'd say he got burned and never got EQC.",NEGATIVE,0.992053747177124
"Last year when my Dad came and drove my Tesla, he was impressed with FSD’s performance (on/off highways). 

This year when my Dad comes and drives my Tesla, his mind will be fuckin blown. 

Then, he’ll shit himself, knowing that it’s still the same car he drove last year.

$TSLA",NEGATIVE,0.995214581489563
"I can't help but think that this continual $TSLA call option pump is its old playbook of having the stock at a higher level when bad news hits, but it's happening too far ahead of Q3 #'s or AI day for THAT to be the bad news.

Who's working on a killer story or regulatory action?",NEGATIVE,0.9995110034942627
"Loved seeing this headline today. It's about time $F takes it on the chin for its crap cars, bullsh!t attacks against $TSLA and its lies it has said about ""oh, it's the chips"" every damn qtr.",NEGATIVE,0.9886237382888794
"testers, do u have a control drive; a destination you travel often? I have found 10.69.2.2 to be a milestone.  I haven’t experienced this level of  excellence until today.  intuition is base case imo. Thank you  &amp; . $tsla",POSITIVE,0.999055802822113
"$TSLA stock's biggest single-day market cap drop ever was on November 9, 2021 when it dropped $140 billion.",NEGATIVE,0.9983641505241394
So… $TSLA lied. Again.,NEGATIVE,0.9992388486862183
Nothing short of extraordinary performance from $TSLA this month.,POSITIVE,0.9992526173591614
"So $TSLA put out a fraudulent, misleading Tweet AND never filed an 8-K

But I'm ""sure"" its financial statements are honest, lol...",POSITIVE,0.9950543642044067
"Well, the X is going to have to go back to .  The paint for the rear bumper replacement does not match the rest of the vehicle.  I'm a bit perplexed by this, in general.  We were hoping that reapplying the ceramic coating would have helped, but it did not.",NEGATIVE,0.9996950626373291
"Sell $TSLA buy $F, they said.",NEGATIVE,0.9885240197181702
"Just sold my $307.67's for $310 for the quick $7,000ish. Got to take quick wins. $TSLA",POSITIVE,0.8219881057739258
"It was brought to our attention that in order to meet , we need to print 's logo on our car. Done

We concluded that in order to have  at the same meeting, the car should be a  and the driver should be a . Done

Why are you late, guys?",NEGATIVE,0.9968798160552979
$AAPL and $TSLA didn’t get the drop memo,NEGATIVE,0.9934132695198059
"$TSLA being up on the day means one of two things:
- The bull market is far from over
- We are nowhere near a bottom

I don't know which one it is, though",NEGATIVE,0.9963313937187195
$TSLA battery storage facility fire in California reportedly sending up toxic smoke in area,NEGATIVE,0.9938133955001831
"The announcement from $HTZ that they're buying 175K EVs caught my eye. 

The  customers who have rented  over the past year may find the electric  experience to be a disappointment when it comes to the interior tech.",NEGATIVE,0.9992918968200684
Tesla Vision saving lives again,POSITIVE,0.9996479749679565
"Tesla is continuing to take a chunk of market share from US luxury market, a market it has been in for years and in size…

…dispelling many doubters $TSLA",POSITIVE,0.9878020882606506
"Whenever $AAPL &amp; $TSLA decide to give, it's going to get disgusting.",NEGATIVE,0.999190628528595
Recap of the short term outlook: As long as this is a valid flat I believe we could still see a bounce for (2) before the next big move as I see $AAPL &amp; $TSLA still potentially having some room--If 3810 is lost I then would expect an acceleration to the downside,NEGATIVE,0.9994111061096191
"Tesla opened its massive battery storage facility at Moss Landing in April. Today, it caught fire, utility PG&amp;E says. Story by  $TSLA $PCG  via",NEGATIVE,0.9896619319915771
"Wow, bloodbath the past hour. $TSLA",NEGATIVE,0.6770378947257996
Another undocumented feature on 2022.28.2 (or the one before). Now we can see a green phone icon while on a call. Thanks,NEGATIVE,0.843917965888977
"So $TSLA spends $170 million on a 4,000/week upgrade that will make Tesla $2.4 billion in gross profit per year.

$TSLA Gigafcatory ROIC is insane

(200k extra units, 30% gross margin $40k ASP)

$170 million one time to make $2.4 billion per year. That’s operating leverage.",NEGATIVE,0.9978410005569458
"Nibbled the $307.67. 3,000 shares. $TSLA",NEGATIVE,0.9949501752853394
Hey … is this an issue for $TSLA? Is competition becoming a problem?,NEGATIVE,0.9984546899795532
Put several tweets up on Super Followers this am to explain why Elon can’t just pay $1B and walk away from $TWTR deal; why many big cases settle just before or after defendant’s deposition; and why $GM/ $F can’t just catch up to $TSLA by launching new EVs.,NEGATIVE,0.9983673691749573
"Looking forward to $TSLA AI day. Wonder what we learn on Tesla's progress across its work on AI (not just in the FSD context), Dojo, Humanoid robot.

Welcoming any and all suggestions on interesting voices to join our show that day to discuss!?

Who would be a good guest?",POSITIVE,0.9857725501060486
THIS!! THIS IS WHY I SHORT $TSLA. Y'ALL ARE HAVING A LAUGH RIGHT?,NEGATIVE,0.8838749527931213
"There are ppl on this platform who, 2.5 years ago, said Tesla would never sell more than 35k cars in  in a full year bc Chinese ppl are poor/avg income is low/other stupid reasons. 

These same ppl are now convinced $TSLA is failing in  bc they *only* sold 35k 3/Y in 2 weeks.",NEGATIVE,0.9993646740913391
"One of these will grow exponentially and fundamentally over the next decade.

The other will likely go bankrupt.

$F v $TSLA.",NEGATIVE,0.9922743439674377
Turns out that $TSLA is a much better store of value than $BTC.,NEGATIVE,0.9957705140113831
"NEWS:  Model Y retains the best resale value of any other BEV in China, CADA data shows. The car has a one-year retention rate of 88.76%.",NEGATIVE,0.9280732274055481
Please take a close look at the strength of $TSLA in this fucked up market.,POSITIVE,0.9776255488395691
$TSLA on the rise! On track back to $333 ($1000 pre-split) soon,NEGATIVE,0.990641176700592
$TSLA is trading above $310,NEGATIVE,0.9826498031616211
$AAPL and $TSLA doing everything to keep markets from puking,POSITIVE,0.938959002494812
"S&amp;P500 market will bottom the day $TSLA stock trades 183 dollar. 

Now 312.",NEGATIVE,0.9996883869171143
Pretty impressive that $TSLA has had green candles 10 of the last 11 trading days.  Buyers of TSLA don’t seem to be concerned about demand for Tesla cars at the moment.,POSITIVE,0.9941838383674622
"$TSLA continues to bump higher w/ FSD rolling out to many Tesla customers. 

The team seems to be very confident and betting that its software can go wide release.",POSITIVE,0.9974890947341919
"Caught $TSLA bounce at 306

Now at 311.5  

Years of experience / learning is paying off more and more each day",NEGATIVE,0.9810377955436707
"Throughout this nasty macro market that the  is perpetuating…the first well known name/stock to come back above it’s all time high I predict will be $TSLA

That’s how you know you have a generational stock on your hands.",NEGATIVE,0.9798215627670288
"Want green?

SELL EVERYTHING, BUY $TSLA",NEGATIVE,0.9962378740310669
Another 200 $TSLA shares secured.,POSITIVE,0.96864253282547
The contrast between this and what $TSLA is likely to report is going to melt some brains.,NEGATIVE,0.979060709476471
"It is amazing how well $TSLA is holding up in this environment, VIX at 27 and 10-year almost 3.6%.",POSITIVE,0.9995706677436829
"$F 10% and still grossly overvalued 

SELL EVERYTHING, BUY $TSLA",NEGATIVE,0.9921601414680481
"$F CEO Farley: ""I'm watching the company literally struggle; saw a transmission engineer trying to learn batteries, transition just taking too much time, we have no time, we’re way behind. We need to specialize, no idea how we'd make this transition if we didn’t specialize"" $TSLA",NEGATIVE,0.9997137188911438
"$TSLA sales in China now appear to be struggling. If they stall out at 450,000 to 500,000 deliveries/year (despite a new production line opened), then out year delivery numbers look “challenging”.",NEGATIVE,0.9990739822387695
"FSD Beta going out to Teslas in the US &amp; Canada with a safety score above 80 is a huge deal in the software industry, no matter how your try to stir it up. $TSLA",NEGATIVE,0.9649984240531921
"Premarket plan 

$SPX if it breaks above 3900 today possible we see a move to 3949 by FOMC tomorrow. Calls can work above 3900

$TSLA only down 1 pt premarket, this should test 314 by Thursday if it holds 308

$QQQ if it holds 289 it can move back to 293-296 range after FOMC",NEGATIVE,0.998571515083313
"Tesla $TSLA today was granted 2 patents for

1) ""Holographic decorated glass for screen color matching""

2) ""Building integrated photovoltaic system with glass photovoltaic tiles""",NEGATIVE,0.9265254735946655
"FSD BETA 10.69.2.2 is downloading to my Model X right now. 

It’s about to come alive. 

$TSLA",POSITIVE,0.9671379327774048
10-year is at 3.56%. Wow. $TSLA,POSITIVE,0.9685649275779724
